code_module,code_presentation,id_student,id_site,date,sum_click
EEE,2013J,116,167,192,9
EEE,2013J,116,178,105,8
EEE,2013J,116,176,228,4
EEE,2013J,116,180,25,9
EEE,2013J,116,173,35,7
EEE,2013J,116,176,127,9
EEE,2013J,116,166,206,1
EEE,2013J,116,180,205,5
EEE,2013J,116,171,98,9
EEE,2013J,116,179,130,7
EEE,2013J,116,177,80,5
EEE,2013J,116,177,121,6
EEE,2013J,116,166,123,3
EEE,2013J,116,166,234,2
EEE,2013J,116,168,58,2
EEE,2013J,116,169,28,8
EEE,2013J,116,180,96,4
EEE,2013J,116,176,13,3
EEE,2013J,116,173,15,8
EEE,2013J,116,169,155,6
EEE,2013J,116,176,212,2
EEE,2013J,116,168,123,3
EEE,2013J,116,177,15,8
EEE,2013J,116,170,89,7
EEE,2013J,116,163,168,3
EEE,2013J,116,172,146,9
EEE,2013J,116,172,70,5
EEE,2013J,116,180,90,8
EEE,2013J,116,173,115,3
EEE,2013J,116,164,118,8
EEE,2013J,116,164,170,1
EEE,2013J,116,161,17,7
EEE,2013J,116,173,120,2
EEE,2013J,116,171,231,9
EEE,2013J,116,166,169,8
EEE,2013J,116,178,86,7
EEE,2013J,116,174,39,1
EEE,2013J,116,178,2,6
EEE,2013J,116,174,149,4
EEE,2013J,116,179,233,4
EEE,2013J,116,179,229,9
EEE,2013J,116,174,41,4
EEE,2013J,116,162,195,2
EEE,2013J,116,172,147,9
EEE,2013J,116,169,202,3
EEE,2013J,116,165,161,2
EEE,2013J,116,165,102,8
EEE,2013J,116,168,160,7
EEE,2013J,116,171,145,1
EEE,2013J,116,162,54,5
EEE,2013J,116,177,131,6
EEE,2013J,116,164,221,7
EEE,2013J,116,171,226,1
EEE,2013J,116,164,83,7
EEE,2013J,116,161,26,2
EEE,2013J,116,171,57,7
EEE,2013J,116,172,95,5
EEE,2013J,116,163,135,7
EEE,2013J,116,163,16,4
EEE,2013J,116,167,161,9
EEE,2013J,116,170,159,5
EEE,2013J,116,173,87,8
EEE,2013J,116,176,64,6
EEE,2013J,116,163,132,4
EEE,2013J,116,179,65,7
EEE,2013J,116,170,100,7
EEE,2013J,116,163,97,1
EEE,2013J,116,175,237,1
EEE,2013J,116,171,166,8
AAA,2013J,117,3,31,3
AAA,2013J,117,2,15,5
AAA,2013J,117,20,25,2
AAA,2013J,117,19,194,2
AAA,2013J,117,7,164,2
AAA,2013J,117,17,187,3
AAA,2013J,117,12,20,7
AAA,2013J,117,11,165,6
AAA,2013J,117,7,114,8
AAA,2013J,117,17,141,3
AAA,2013J,117,8,149,4
AAA,2013J,117,20,238,1
AAA,2013J,117,14,49,5
AAA,2013J,117,1,99,7
AAA,2013J,117,12,203,3
AAA,2013J,117,14,202,4
AAA,2013J,117,1,97,6
AAA,2013J,117,3,103,7
AAA,2013J,117,11,8,2
AAA,2013J,117,9,61,5
AAA,2013J,117,11,117,2
AAA,2013J,117,2,228,7
AAA,2013J,117,16,65,7
AAA,2013J,117,10,112,4
AAA,2013J,117,6,64,9
AAA,2013J,117,20,31,2
AAA,2013J,117,20,143,2
AAA,2013J,117,1,238,2
AAA,2013J,117,10,168,5
AAA,2013J,117,4,53,1
AAA,2013J,117,3,77,3
AAA,2013J,117,18,185,6
AAA,2013J,117,3,182,5
AAA,2013J,117,14,178,6
AAA,2013J,117,11,70,1
AAA,2013J,117,14,18,8
AAA,2013J,117,17,188,3
AAA,2013J,117,6,189,1
AAA,2013J,117,13,219,7
AAA,2013J,117,10,223,4
AAA,2013J,117,3,147,7
AAA,2013J,117,8,140,2
AAA,2013J,117,2,103,5
AAA,2013J,117,5,133,8
AAA,2013J,117,8,9,8
AAA,2013J,117,6,147,2
AAA,2013J,117,4,142,5
AAA,2013J,117,16,7,8
AAA,2013J,117,9,94,8
AAA,2013J,117,7,190,8
AAA,2013J,117,6,217,6
AAA,2013J,117,5,4,1
AAA,2013J,117,7,234,3
AAA,2013J,117,7,165,8
AAA,2013J,117,11,167,7
AAA,2013J,117,16,46,6
AAA,2013J,117,12,12,4
AAA,2013J,117,17,116,4
AAA,2013J,117,10,46,3
AAA,2013J,117,9,227,8
AAA,2013J,117,9,122,4
AAA,2013J,117,18,51,8
DDD,2014B,117,142,231,7
DDD,2014B,117,147,121,3
DDD,2014B,117,159,27,7
DDD,2014B,117,158,228,8
DDD,2014B,117,158,195,7
DDD,2014B,117,160,40,4
DDD,2014B,117,142,49,6
DDD,2014B,117,142,199,7
DDD,2014B,117,152,59,1
DDD,2014B,117,156,201,7
DDD,2014B,117,146,113,4
DDD,2014B,117,153,198,7
DDD,2014B,117,155,120,6
DDD,2014B,117,159,2,8
DDD,2014B,117,155,214,5
DDD,2014B,117,151,114,9
DDD,2014B,117,156,194,5
DDD,2014B,117,149,234,1
DDD,2014B,117,141,236,9
DDD,2014B,117,154,124,9
DDD,2014B,117,150,14,5
DDD,2014B,117,145,165,8
DDD,2014B,117,160,146,1
DDD,2014B,117,158,40,1
DDD,2014B,117,147,4,3
DDD,2014B,117,143,83,8
DDD,2014B,117,152,205,5
DDD,2014B,117,147,204,7
DDD,2014B,117,146,168,6
DDD,2014B,117,151,106,3
DDD,2014B,117,151,218,7
DDD,2014B,117,154,60,8
DDD,2014B,117,158,117,2
DDD,2014B,117,144,236,9
DDD,2014B,117,145,178,9
DDD,2014B,117,156,6,1
DDD,2014B,117,142,86,2
DDD,2014B,117,152,182,2
DDD,2014B,117,151,95,2
DDD,2014B,117,143,58,2
DDD,2014B,117,158,231,6
DDD,2014B,117,158,128,3
DDD,2014B,117,153,64,4
DDD,2014B,117,154,138,5
DDD,2014B,117,141,227,4
DDD,2014B,117,145,68,6
DDD,2014B,117,145,26,2
DDD,2014B,117,151,150,5
DDD,2014B,117,142,75,1
DDD,2014B,117,150,232,9
DDD,2014B,117,152,169,1
DDD,2014B,117,144,57,8
DDD,2014B,117,157,91,7
DDD,2014B,117,157,178,7
DDD,2014B,117,153,179,4
DDD,2014B,117,141,34,3
DDD,2014B,117,143,64,2
DDD,2014B,117,142,93,3
DDD,2014B,117,142,57,3
DDD,2014B,117,142,192,5
DDD,2014B,117,156,83,9
DDD,2014B,117,157,127,3
DDD,2014B,117,143,113,1
DDD,2014B,117,154,132,4
DDD,2014B,117,144,180,4
DDD,2014B,117,151,109,5
DDD,2014B,117,143,38,9
DDD,2014B,117,147,208,1
DDD,2014B,117,158,219,2
DDD,2014B,117,146,229,6
DDD,2014B,117,141,116,9
DDD,2014B,117,145,87,7
DDD,2014B,117,159,121,2
DDD,2014B,117,145,170,3
DDD,2014B,117,154,171,4
DDD,2014B,117,151,148,8
DDD,2014B,117,157,50,9
DDD,2014B,117,145,33,6
DDD,2014B,117,144,32,9
DDD,2014B,117,141,80,9
DDD,2014B,117,143,136,2
DDD,2014B,117,155,160,2
DDD,2014B,117,144,202,4
DDD,2014B,117,144,116,1
DDD,2014B,117,150,188,3
DDD,2014B,117,149,85,6
DDD,2014B,117,145,228,5
DDD,2014B,117,158,142,4
DDD,2014B,117,144,119,7
DDD,2014B,117,156,74,6
DDD,2014B,117,160,198,7
DDD,2014B,117,150,157,7
DDD,2014B,117,160,72,4
DDD,2014B,117,150,105,3
DDD,2014B,117,154,162,6
DDD,2014B,117,155,106,5
DDD,2014B,117,154,113,3
DDD,2014B,117,153,71,5
DDD,2014B,117,148,130,8
DDD,2014B,117,159,214,7
DDD,2014B,117,150,141,4
DDD,2014B,117,144,157,9
DDD,2014B,117,151,12,3
DDD,2014B,117,144,17,6
DDD,2014B,117,155,104,9
CCC,2013J,118,99,2,9
CCC,2013J,118,85,17,5
CCC,2013J,118,99,16,6
CCC,2013J,118,95,63,8
CCC,2013J,118,81,48,1
AAA,2014B,118,34,186,5
AAA,2014B,118,22,11,1
AAA,2014B,118,37,200,9
AAA,2014B,118,39,8,2
AAA,2014B,118,32,138,4
AAA,2014B,118,22,231,8
AAA,2014B,118,37,104,8
AAA,2014B,118,26,175,5
AAA,2014B,118,21,36,6
AAA,2014B,118,27,52,5
AAA,2014B,118,35,231,6
AAA,2014B,118,29,39,8
AAA,2014B,118,29,35,6
AAA,2014B,118,33,208,8
AAA,2014B,118,30,168,2
AAA,2014B,118,34,162,5
AAA,2014B,118,32,174,2
AAA,2014B,118,36,140,2
AAA,2014B,118,25,78,8
AAA,2014B,118,35,204,7
AAA,2014B,118,39,18,6
AAA,2014B,118,31,83,4
AAA,2014B,118,39,144,5
AAA,2014B,118,33,52,8
AAA,2014B,118,33,151,1
AAA,2014B,118,21,4,2
AAA,2014B,118,23,166,4
AAA,2014B,118,25,114,8
AAA,2014B,118,27,211,4
AAA,2014B,118,26,141,8
AAA,2014B,118,32,238,8
AAA,2014B,118,38,190,3
AAA,2014B,118,40,127,5
AAA,2014B,118,28,146,6
AAA,2014B,118,21,42,4
AAA,2014B,118,30,111,5
AAA,2014B,118,27,133,1
AAA,2014B,118,34,131,6
AAA,2014B,118,39,36,4
AAA,2014B,118,35,131,2
AAA,2014B,118,26,50,2
AAA,2014B,118,25,223,5
AAA,2014B,118,34,218,3
DDD,2014B,119,143,25,6
DDD,2014B,119,153,170,7
DDD,2014B,119,145,104,2
DDD,2014B,119,153,205,6
DDD,2014B,119,155,222,2
DDD,2014B,119,143,139,2
DDD,2014B,119,158,187,5
DDD,2014B,119,151,72,6
DDD,2014B,119,159,160,9
DDD,2014B,119,151,206,6
DDD,2014B,119,154,79,1
DDD,2014B,119,155,97,1
DDD,2014B,119,153,150,7
DDD,2014B,119,144,236,8
DDD,2014B,119,150,58,6
DDD,2014B,119,146,22,2
DDD,2014B,119,145,51,7
DDD,2014B,119,149,178,8
DDD,2014B,119,148,48,9
DDD,2014B,119,153,45,2
DDD,2014B,119,160,203,4
DDD,2014B,119,150,155,6
DDD,2014B,119,144,61,2
DDD,2014B,119,149,99,2
DDD,2014B,119,154,77,9
DDD,2014B,119,160,137,3
DDD,2014B,119,158,214,8
DDD,2014B,119,158,238,1
DDD,2014B,119,146,29,7
DDD,2014B,119,157,237,7
DDD,2014B,119,153,60,9
DDD,2014B,119,156,139,8
DDD,2014B,119,152,199,5
DDD,2014B,119,145,154,8
DDD,2014B,119,157,87,7
DDD,2014B,119,142,88,7
DDD,2014B,119,153,3,8
DDD,2014B,119,159,146,2
DDD,2014B,119,160,112,4
DDD,2014B,119,152,28,5
DDD,2014B,119,144,62,9
DDD,2014B,119,156,212,4
DDD,2014B,119,144,159,7
DDD,2014B,119,154,32,9
DDD,2014B,119,160,228,4
DDD,2014B,119,141,210,8
DDD,2014B,119,145,209,3
DDD,2014B,119,141,182,1
DDD,2014B,119,142,83,5
DDD,2014B,119,141,172,5
DDD,2014B,119,159,237,1
DDD,2014B,119,143,48,7
DDD,2014B,119,159,118,3
DDD,2014B,119,148,233,4
DDD,2014B,119,146,117,4
DDD,2014B,119,145,197,7
DDD,2014B,119,154,88,9
DDD,2014B,119,156,128,6
DDD,2014B,119,154,156,1
DDD,2014B,119,154,91,1
DDD,2014B,119,152,148,4
DDD,2014B,119,144,73,8
DDD,2014B,119,151,58,2
DDD,2014B,119,154,92,2
DDD,2014B,119,151,237,8
DDD,2014B,119,141,34,1
DDD,2014B,119,157,174,7
DDD,2014B,119,156,45,7
DDD,2014B,119,142,116,5
DDD,2014B,119,154,132,7
DDD,2014B,119,149,71,5
DDD,2014B,119,157,178,8
DDD,2014B,119,147,35,8
DDD,2014B,119,157,208,7
DDD,2014B,119,148,199,6
DDD,2014B,119,147,167,8
DDD,2014B,119,152,109,1
DDD,2014B,119,157,133,2
DDD,2014B,119,150,131,4
DDD,2014B,119,146,75,7
DDD,2014B,119,152,32,7
DDD,2014B,119,149,98,7
DDD,2014B,119,155,29,6
DDD,2014B,119,152,36,3
DDD,2014B,119,158,99,9
DDD,2014B,119,157,148,1
DDD,2014B,119,152,238,1
DDD,2014B,119,157,47,9
DDD,2014B,119,157,195,3
DDD,2014B,119,141,136,6
DDD,2014B,119,157,48,5
DDD,2014B,119,148,29,6
DDD,2014B,119,148,39,9
DDD,2014B,119,144,84,6
DDD,2014B,119,157,76,5
DDD,2014B,119,157,7,4
DDD,2014B,119,147,60,5
DDD,2014B,119,154,230,1
DDD,2014B,119,160,93,2
DDD,2014B,119,153,110,4
DDD,2014B,119,151,32,7
DDD,2014B,119,143,169,2
DDD,2014B,119,156,122,7
DDD,2014B,119,151,223,9
DDD,2014B,119,145,91,2
DDD,2014B,119,151,42,6
DDD,2014B,119,157,138,2
DDD,2014B,119,154,109,7
DDD,2014B,119,152,142,9
DDD,2014B,119,144,237,8
DDD,2014B,119,152,12,3
DDD,2014B,119,151,230,9
DDD,2014B,119,150,122,5
DDD,2014B,119,155,65,2
DDD,2014B,119,160,119,1
DDD,2014B,119,144,194,3
DDD,2014B,119,155,203,4
DDD,2014B,119,143,236,5
DDD,2014B,119,146,115,8
DDD,2014B,119,150,15,4
DDD,2014B,119,149,162,9
DDD,2014B,119,154,217,2
DDD,2014B,119,159,6,1
DDD,2014B,119,149,18,8
DDD,2014B,119,147,201,1
DDD,2014B,119,150,146,3
DDD,2014B,119,152,117,6
DDD,2014B,119,149,82,4
DDD,2014B,119,159,226,6
DDD,2014B,119,144,179,8
DDD,2014B,119,146,199,5
DDD,2014B,119,154,211,8
DDD,2014B,119,146,137,2
DDD,2014B,119,158,106,3
DDD,2014B,119,144,17,2
DDD,2014B,119,150,226,9
DDD,2014B,119,150,112,5
DDD,2014B,119,144,106,6
DDD,2014B,119,151,47,9
DDD,2014B,119,159,49,6
CCC,2013J,119,94,205,2
CCC,2013J,119,94,22,3
CCC,2013J,119,87,238,6
CCC,2013J,119,81,98,1
CCC,2013J,119,92,53,6
CCC,2013J,119,86,53,8
CCC,2013J,119,89,90,6
CCC,2013J,119,81,219,4
CCC,2013J,119,99,186,9
CCC,2013J,119,98,67,8
CCC,2013J,119,96,107,7
CCC,2013J,119,92,21,6
CCC,2013J,119,98,24,7
CCC,2013J,119,83,220,2
CCC,2013J,119,96,160,3
CCC,2013J,119,82,25,5
CCC,2013J,119,100,214,6
CCC,2013J,119,95,6,5
CCC,2013J,119,90,88,6
CCC,2013J,119,94,168,6
CCC,2013J,119,88,61,1
CCC,2013J,119,81,81,2
CCC,2013J,119,94,232,9
CCC,2013J,119,100,203,9
CCC,2013J,119,87,164,4
CCC,2013J,119,83,92,7
CCC,2013J,119,87,85,4
CCC,2013J,119,99,10,1
CCC,2013J,119,97,141,6
CCC,2013J,119,98,216,6
CCC,2013J,119,91,76,9
CCC,2013J,119,100,37,8
CCC,2013J,119,99,40,1
CCC,2013J,119,85,184,2
CCC,2013J,119,91,174,6
AAA,2013J,120,6,163,9
AAA,2013J,120,18,1,3
AAA,2013J,120,2,95,4
AAA,2013J,120,20,30,5
AAA,2013J,120,20,194,3
AAA,2013J,120,1,85,3
AAA,2013J,120,11,82,5
AAA,2013J,120,18,32,3
AAA,2013J,120,4,1,8
AAA,2013J,120,5,161,7
AAA,2013J,120,12,20,7
AAA,2013J,120,10,106,9
AAA,2013J,120,1,17,6
AAA,2013J,120,10,115,7
AAA,2013J,120,16,163,7
AAA,2013J,120,13,88,7
AAA,2013J,120,5,175,9
AAA,2013J,120,16,150,3
AAA,2013J,120,15,78,3
AAA,2013J,120,12,163,9
AAA,2013J,120,9,57,5
AAA,2013J,120,13,180,8
AAA,2013J,120,9,23,9
AAA,2013J,120,15,141,8
AAA,2013J,120,11,104,5
AAA,2013J,120,9,197,9
AAA,2013J,120,19,101,3
AAA,2013J,120,20,211,9
AAA,2013J,120,8,99,1
AAA,2013J,120,17,79,3
AAA,2013J,120,7,146,3
AAA,2014B,121,27,17,1
AAA,2014B,121,35,8,9
AAA,2014B,121,26,15,7
AAA,2014B,121,23,12,6
AAA,2014B,121,25,22,8
AAA,2014B,121,24,15,5
AAA,2014B,121,40,4,6
AAA,2014B,121,34,5,1
AAA,2014B,121,30,12,2
AAA,2014B,121,32,13,8
AAA,2014B,121,36,27,2
AAA,2014B,121,35,21,1
AAA,2014B,121,39,1,8
AAA,2014B,121,24,2,1
AAA,2014B,121,24,12,5
AAA,2014B,121,23,5,9
AAA,2014B,121,25,3,8
AAA,2014B,121,22,15,5
AAA,2014B,121,21,2,2
AAA,2014B,121,34,27,7
AAA,2014B,121,31,4,3
AAA,2014B,121,40,21,2
AAA,2014B,121,33,4,4
AAA,2014B,121,38,14,9
BBB,2014B,121,65,130,6
BBB,2014B,121,80,47,4
BBB,2014B,121,70,141,2
BBB,2014B,121,75,98,6
BBB,2014B,121,71,140,2
BBB,2014B,121,74,35,6
BBB,2014B,121,65,173,8
BBB,2014B,121,73,39,3
BBB,2014B,121,62,135,9
BBB,2014B,121,78,178,4
BBB,2014B,121,80,176,4
BBB,2014B,121,67,84,4
BBB,2014B,121,77,112,7
BBB,2014B,121,70,26,7
BBB,2014B,121,72,124,7
BBB,2014B,121,74,208,6
BBB,2014B,121,73,94,5
BBB,2014B,121,66,43,1
BBB,2014B,121,75,142,4
BBB,2014B,121,77,51,1
BBB,2014B,121,61,216,7
BBB,2014B,121,72,176,3
BBB,2014B,121,67,176,3
BBB,2014B,121,77,239,3
BBB,2014B,121,71,52,1
BBB,2014B,121,67,173,1
BBB,2014B,121,78,107,7
BBB,2014B,121,65,15,3
BBB,2014B,121,62,26,2
BBB,2014B,121,68,49,2
BBB,2014B,121,76,88,4
BBB,2014B,121,77,45,4
BBB,2014B,121,65,134,5
BBB,2014B,121,66,184,5
BBB,2014B,121,77,195,5
BBB,2014B,121,75,17,3
BBB,2014B,121,69,96,6
BBB,2014B,121,80,83,9
BBB,2014B,121,80,104,7
BBB,2014B,121,79,183,1
BBB,2014B,121,77,149,2
BBB,2014B,121,69,178,5
BBB,2014B,121,79,109,3
BBB,2014B,121,65,37,4
BBB,2014B,121,75,148,3
BBB,2014B,121,62,61,1
BBB,2014B,121,78,112,4
BBB,2014B,121,69,122,8
BBB,2014B,121,70,166,5
BBB,2014B,121,73,78,9
BBB,2014B,121,75,78,2
BBB,2014B,121,74,119,5
BBB,2014B,121,79,20,5
BBB,2014B,121,72,227,3
BBB,2014B,121,78,141,1
BBB,2014B,121,67,22,9
BBB,2014B,121,73,213,8
BBB,2014B,121,62,183,3
BBB,2014B,121,71,226,6
BBB,2014B,121,67,30,1
BBB,2014B,121,64,158,3
BBB,2014B,121,63,147,5
BBB,2014B,121,79,44,5
BBB,2014B,121,70,178,7
BBB,2014B,121,62,221,3
BBB,2014B,121,73,168,2
BBB,2014B,121,67,98,7
BBB,2014B,121,75,233,1
BBB,2014B,121,78,121,8
BBB,2014B,121,68,31,5
BBB,2014B,121,62,8,9
BBB,2014B,121,72,222,3
BBB,2014B,121,66,86,8
BBB,2014B,121,79,204,3
BBB,2014B,121,69,145,1
BBB,2014B,121,79,67,8
BBB,2014B,121,65,133,8
BBB,2013J,122,51,47,2
BBB,2013J,122,50,67,7
BBB,2013J,122,51,187,3
BBB,2013J,122,41,193,9
BBB,2013J,122,44,157,3
BBB,2013J,122,43,234,9
BBB,2013J,122,54,136,6
BBB,2013J,122,47,234,1
BBB,2013J,122,52,64,5
BBB,2013J,122,59,3,2
BBB,2013J,122,59,18,3
BBB,2013J,122,56,75,8
BBB,2013J,122,41,42,7
BBB,2013J,122,54,53,5
BBB,2013J,122,43,212,1
BBB,2013J,122,54,195,1
BBB,2013J,122,47,43,6
BBB,2013J,122,53,221,5
BBB,2013J,122,54,183,8
BBB,2013J,122,45,156,3
BBB,2013J,122,51,26,8
BBB,2013J,122,47,96,4
BBB,2013J,122,48,106,8
BBB,2013J,122,47,144,8
BBB,2013J,122,50,199,2
BBB,2013J,122,49,89,8
BBB,2013J,122,47,110,1
BBB,2013J,122,55,24,5
BBB,2013J,122,60,182,9
BBB,2013J,122,58,30,2
BBB,2013J,122,57,236,4
BBB,2013J,122,47,79,8
BBB,2013J,122,55,94,8
BBB,2013J,122,49,182,6
BBB,2013J,122,44,104,2
BBB,2013J,122,53,209,5
BBB,2013J,122,59,32,4
BBB,2013J,122,51,80,2
BBB,2013J,122,46,111,1
BBB,2013J,122,58,115,9
BBB,2013J,122,55,209,4
BBB,2013J,122,60,70,2
BBB,2013J,122,47,2,9
BBB,2013J,122,59,24,1
BBB,2013J,122,47,193,7
BBB,2013J,122,53,8,2
BBB,2013J,122,48,30,5
BBB,2013J,122,50,14,8
BBB,2013J,122,58,78,8
BBB,2013J,122,57,123,8
BBB,2013J,122,52,61,6
BBB,2013J,122,41,22,5
BBB,2013J,122,55,130,8
BBB,2013J,122,53,46,7
BBB,2013J,122,46,137,6
BBB,2013J,122,41,211,1
BBB,2013J,122,53,144,7
BBB,2013J,122,46,81,7
BBB,2013J,122,41,210,4
BBB,2013J,122,46,179,7
BBB,2013J,122,57,220,6
BBB,2013J,122,53,160,6
BBB,2013J,122,43,11,6
BBB,2013J,122,49,168,3
BBB,2013J,122,48,170,3
BBB,2013J,122,56,160,6
BBB,2013J,122,49,136,4
BBB,2013J,122,52,116,6
BBB,2013J,122,41,184,4
BBB,2013J,122,60,114,8
BBB,2013J,122,45,176,5
BBB,2013J,122,46,171,6
BBB,2013J,122,46,232,9
BBB,2013J,122,58,88,4
BBB,2013J,122,53,194,3
BBB,2013J,122,53,103,1
BBB,2013J,122,60,102,5
BBB,2013J,122,60,120,8
BBB,2013J,122,48,27,2
BBB,2013J,122,43,39,1
BBB,2013J,122,58,103,2
BBB,2013J,122,47,62,9
BBB,2013J,122,49,139,2
BBB,2013J,122,44,147,4
BBB,2013J,122,47,68,7
BBB,2013J,122,51,213,3
BBB,2013J,122,57,74,8
BBB,2013J,122,44,183,8
BBB,2013J,122,55,73,1
BBB,2013J,122,60,54,9
BBB,2013J,122,50,36,2
BBB,2013J,122,43,184,1
BBB,2013J,122,55,73,6
BBB,2013J,122,55,163,4
BBB,2013J,122,57,77,9
BBB,2013J,122,56,10,3
BBB,2013J,122,53,10,4
BBB,2013J,122,50,65,4
BBB,2013J,122,60,221,1
BBB,2013J,122,47,86,2
BBB,2013J,122,48,207,2
BBB,2013J,122,46,219,5
BBB,2013J,122,42,111,9
BBB,2013J,122,46,45,9
BBB,2013J,122,41,35,8
BBB,2013J,122,41,160,3
BBB,2013J,122,58,72,6
BBB,2013J,122,42,19,9
BBB,2013J,122,56,82,4
BBB,2013J,122,45,8,7
BBB,2013J,122,49,223,1
BBB,2013J,122,59,164,3
BBB,2013J,122,42,212,2
BBB,2013J,122,60,102,7
BBB,2013J,122,42,39,5
BBB,2013J,122,42,172,9
BBB,2013J,122,51,81,4
AAA,2013J,122,12,60,2
AAA,2013J,122,12,17,8
AAA,2013J,122,8,219,7
AAA,2013J,122,16,154,8
AAA,2013J,122,12,144,4
AAA,2013J,122,4,105,1
AAA,2013J,122,12,27,7
AAA,2013J,122,12,84,1
AAA,2013J,122,9,100,2
AAA,2013J,122,18,149,9
AAA,2013J,122,17,51,7
AAA,2013J,122,13,115,7
AAA,2013J,122,18,103,8
AAA,2013J,122,3,126,4
AAA,2013J,122,3,192,9
AAA,2013J,122,1,183,1
AAA,2013J,122,14,16,2
AAA,2013J,122,20,129,8
AAA,2013J,122,1,145,9
AAA,2013J,122,14,196,6
AAA,2013J,122,16,213,9
AAA,2013J,122,13,125,2
AAA,2013J,122,3,212,3
AAA,2013J,122,8,133,2
AAA,2013J,122,11,212,3
AAA,2013J,122,8,239,8
AAA,2013J,122,15,103,5
AAA,2013J,122,18,150,3
AAA,2013J,122,8,81,8
AAA,2013J,122,16,169,5
AAA,2013J,122,11,118,9
AAA,2013J,122,16,167,7
AAA,2013J,122,2,156,1
AAA,2013J,122,14,2,1
AAA,2013J,122,12,131,7
AAA,2013J,122,8,205,5
AAA,2013J,122,7,142,6
AAA,2013J,122,5,70,3
AAA,2013J,122,2,200,5
AAA,2013J,122,14,12,5
AAA,2013J,122,19,46,7
AAA,2013J,122,15,192,6
AAA,2013J,122,8,182,5
AAA,2013J,122,14,131,9
AAA,2013J,122,6,28,3
AAA,2013J,122,3,217,3
AAA,2013J,122,20,65,5
AAA,2013J,122,17,113,5
AAA,2013J,122,11,156,8
AAA,2013J,122,10,133,9
AAA,2013J,122,1,157,5
AAA,2013J,122,15,99,4
AAA,2013J,122,5,6,4
AAA,2013J,122,18,73,3
AAA,2013J,122,1,170,8
AAA,2013J,122,18,165,8
AAA,2013J,122,10,143,5
AAA,2013J,122,9,135,6
AAA,2013J,122,16,89,7
AAA,2013J,122,20,46,5
AAA,2013J,122,13,205,8
AAA,2013J,122,3,184,1
AAA,2013J,122,12,135,1
AAA,2013J,122,7,2,6
AAA,2013J,122,19,121,3
AAA,2013J,122,12,22,2
AAA,2013J,122,16,145,3
AAA,2013J,122,11,135,8
AAA,2013J,122,20,45,6
AAA,2013J,122,8,238,1
AAA,2013J,122,11,172,6
AAA,2013J,122,12,34,8
AAA,2013J,122,17,159,4
AAA,2013J,122,14,54,3
AAA,2013J,122,11,70,5
AAA,2013J,122,9,188,7
AAA,2013J,122,10,196,1
AAA,2013J,122,13,73,1
AAA,2013J,122,6,107,6
AAA,2013J,122,12,41,1
AAA,2013J,122,5,221,7
AAA,2013J,122,19,25,6
AAA,2013J,122,12,175,2
AAA,2013J,122,13,54,1
AAA,2013J,122,11,238,1
AAA,2013J,122,3,159,4
AAA,2013J,122,16,110,8
AAA,2013J,122,4,209,1
AAA,2013J,122,5,55,3
AAA,2013J,122,4,3,4
AAA,2013J,122,13,39,8
AAA,2013J,122,5,234,5
AAA,2013J,122,9,137,6
AAA,2013J,122,13,73,3
AAA,2013J,122,6,144,4
AAA,2013J,122,13,50,6
AAA,2013J,122,13,36,5
AAA,2013J,122,3,22,4
AAA,2013J,122,3,1,8
AAA,2013J,122,1,180,1
AAA,2013J,122,1,48,4
AAA,2013J,122,9,192,7
AAA,2013J,122,2,86,6
AAA,2013J,122,6,94,2
AAA,2013J,122,1,235,8
AAA,2013J,122,3,92,4
AAA,2013J,122,9,25,2
AAA,2013J,122,13,144,9
AAA,2013J,122,17,205,3
AAA,2013J,122,17,143,7
AAA,2013J,122,14,172,7
AAA,2013J,122,5,50,7
AAA,2013J,122,11,237,2
AAA,2013J,122,14,235,2
AAA,2013J,122,1,198,4
AAA,2013J,122,14,219,5
AAA,2013J,122,1,156,8
AAA,2013J,122,1,158,5
AAA,2013J,122,16,95,4
AAA,2013J,122,16,157,8
AAA,2013J,122,8,222,5
AAA,2013J,122,14,224,8
AAA,2013J,122,5,155,5
AAA,2013J,122,19,34,4
AAA,2013J,122,18,150,3
AAA,2013J,122,5,105,8
AAA,2013J,122,8,6,5
AAA,2013J,122,9,219,1
AAA,2013J,122,7,103,9
AAA,2013J,122,17,208,6
AAA,2013J,122,19,18,9
AAA,2013J,122,14,59,2
AAA,2013J,123,17,231,3
AAA,2013J,123,9,163,2
AAA,2013J,123,12,56,5
AAA,2013J,123,7,193,2
AAA,2013J,123,14,33,4
AAA,2013J,123,6,92,9
AAA,2013J,123,18,122,4
AAA,2013J,123,1,165,1
AAA,2013J,123,14,170,4
AAA,2013J,123,11,54,5
AAA,2013J,123,14,22,2
AAA,2013J,123,10,95,5
AAA,2013J,123,20,77,9
AAA,2013J,123,13,24,1
AAA,2013J,123,9,76,8
AAA,2013J,123,18,149,4
AAA,2013J,123,16,229,1
AAA,2013J,123,8,34,8
AAA,2013J,123,16,155,6
AAA,2013J,123,4,167,2
AAA,2013J,123,2,117,7
AAA,2013J,123,3,18,7
AAA,2013J,123,6,213,4
AAA,2013J,123,4,30,1
AAA,2013J,123,18,112,7
AAA,2013J,123,3,139,8
AAA,2013J,123,2,131,6
AAA,2013J,123,6,225,5
AAA,2013J,123,3,98,4
AAA,2013J,123,20,138,7
AAA,2013J,123,4,169,1
AAA,2013J,123,4,226,6
AAA,2013J,123,14,116,1
